text,label
"If I have affordable coverage in my workplace, Im not eligible to go into the marketplace. ... Its illegal.",1
Says Donald Trump has supported a Canadian-style universal health care system.,0
"Says, The Democrats proposed budget is also balanced by using more in new tax revenue than in total PERS reform or savings.",1
"Says a lip-reading instructor at the River School, a Washington, D.C., school for the deaf has determined that during 9/11 ceremonies, Michelle Obama said, All this for a damn flag.",1
"US: Change in Income, 2009-13. Top 1%: +31.4%. Bottom 99%: +0.4%.",0
"Hillary Clinton ""agreed with (John McCain) on voting for the war in Iraq.""",0
Says Ann Kirkpatrick votes with her party nearly 90 percent of the time.,0
I had an uncle ... who was part of the first American troops to go into Auschwitz and liberate the concentration camps.,0
Most Americans live within 50 miles of a nuclear power plant.,0
"Under President Barack Obama, the United States has doubled our exports.",1
Says President Barack Obamas debt commission recommended converting Medicare to a system where Medicare participants are given a voucher to purchase insurance in the private market.,1
The last time there was a sustained surge of confidence in governments competence was under Ronald Reagan.,1
"Senator Obama has, in fact, never had a serious Republican challenger.",0
The birther movement was started by Hillary Clinton in 2008. She was all in!,1
The Kochs stand to make around $100 billion if the government approves the Keystone XL pipeline.,1
"Here in Wisconsin, weve put in previous budgets more money into mental health services than any governor has in the last 25 years.",0
"For every extra year that a girl stays in secondary school, her chance of getting infected with HIV/AIDS decreases by half.",0
The InterLink at T.F. Green Airport is the closest air-rail link in the country.,1
Says Sal Esquivel wants a 5 percent state sales tax on groceries.,1
This is not a joke: the president wants to house illegal aliens on our nations military installations.,0
"In the United States alone we lose more than 3,000 people a day to cancer.",1
"Unemployment numbers are artificial numbers. These are numbers that are massaged to make the existing economy look good, to make this administration look good when, in fact, its a total disaster.",1
An iron ore mine in northern Wisconsin could operate for 100 years and generate billion of dollars in economic activity.,0
Says over 25 percent of the Texas budget funds services to non-U.S. citizens.,1
"The five states that outlaw collective bargaining for teachers all rank below 44th in the nation in test scores, while Wisconsin ranks 2nd.",1
The Arab and the Muslim nations get twice as much money as Israel.,0
@Jorge_Elorza still think your plan is safe? Rescue Captain Kenyon just worked 96 hours straight. 96 hours.,0
"The vast, overwhelming majority of [crimes that occur with a firearm] are committed by people who dont legally possess that firearm in the first place.",0
The Colorado caucus system for selecting Republican delegates is rigged.,1
"Over 80 percent of the people want the shot to vote on whether to approve same-sex marriage, according to polls.",0
This bill allows Virginia to join about 23 other states that have an ultrasound procedure before an abortion.,0
Every 28 hours an unarmed black person is shot by a cop.,1
Says the Constitution only requires her to tell the census how many people are in our home.,1
You might be surprised to know that 137 billion gallons flows (into Lake Erie) every day. You might be surprised to know that only 86.3 billion gallons flow out. ... Leaving us a net surplus of approximately 50 billion gallons a day.,1
This incident of supposed feces depicting a swastika on the wall of a bathrooms in one of the halls ... has been supported by zero fact.,1
"San Antonio has seen 67% growth in water customers in the last 25 years, 0% more water used.",1
Says up to a quarter of African Americans dont have government photo ID.,0
"Despite what Donald Trump claims, there werent 15,000 people who turned out in Phoenix to see Trump speak.",0
Abortion services are well over 90 percent of what Planned Parenthood does.,1
A federal judge said President Barack Obamas executive action on immigration is unconstitutional.,0
"At $587 apiece, USA would need to bring home about 33.1 BILLION gold medals to pay off our national debt.",0
In other states (where illegal immigrants have been allowed to get drivers licenses) their insurance premiums for everybody have gone down.,0
Two elections in a row (Waukesha County Clerk Kathy Nickolaus) has screwed up counting the vote,1
For the last decade the climate has been cooling.,1
Accidents are down 50 percent and injury accidents are down 60 percent in the rebuilt Marquette Interchange in Milwaukee.,0
"Says Obama opposes innovation, the electric car and ""clean, safe, nuclear energy.""",1
"Says $57,000 is the mean [income] in our state for a family.",1
"Today in America, we have more people in jail than any other country on Earth.",0
The Muslim Brotherhood has openly stated they want to declare war on Israel.,1
"On financial reform, there is ""a million dollars being spent, per congressman, in lobbying expenses on this issue. (The) industry has four lobbyists per member of the House and Senate working on this.""",0
"Sixty million Americans depend on Social Security, and one-third of all the seniors in America depend on Social Security for 90 percent of their income.",0
